charge_id,project_id,wbs_id,cost_code_id,week_ending,reg_hours,ot_hours,amount,origin_system
LC-00003938,PRJ-009,WBS-00411,CC-00081,2026-06-26,8.0,0.0,444.16,OnPrem-SQLServer
LC-00003939,PRJ-009,WBS-00411,CC-00081,2026-07-03,8.0,0.0,398.08,OnPrem-SQLServer
LC-00003940,PRJ-009,WBS-00412,CC-00074,2026-06-05,8.0,0.0,409.92,OnPrem-SQLServer
LC-00003941,PRJ-009,WBS-00412,CC-00075,2026-05-08,8.0,0.74,301.45,OnPrem-SQLServer
LC-00003942,PRJ-009,WBS-00412,CC-00075,2026-07-24,8.0,0.0,748.72,OnPrem-SQLServer
LC-00003943,PRJ-009,WBS-00412,CC-00075,2026-07-31,16.0,1.25,563.24,OnPrem-SQLServer
LC-00003944,PRJ-009,WBS-00412,CC-00076,2026-05-29,8.0,0.0,292.4,OnPrem-SQLServer
LC-00003945,PRJ-009,WBS-00412,CC-00076,2026-07-31,8.0,0.0,409.92,OnPrem-SQLServer
LC-00003946,PRJ-009,WBS-00412,CC-00077,2026-07-03,8.0,0.0,452.8,OnPrem-SQLServer
LC-00003947,PRJ-009,WBS-00412,CC-00077,2026-07-17,8.0,1.27,770.51,OnPrem-SQLServer
LC-00003948,PRJ-009,WBS-00412,CC-00079,2026-06-05,8.0,0.0,398.08,OnPrem-SQLServer
LC-00003949,PRJ-009,WBS-00412,CC-00079,2026-06-19,8.0,0.0,386.32,OnPrem-SQLServer
LC-00003950,PRJ-009,WBS-00413,CC-00073,2026-07-31,8.0,0.0,289.76,OnPrem-SQLServer
LC-00003951,PRJ-009,WBS-00413,CC-00074,2026-06-12,16.0,0.0,875.92,OnPrem-SQLServer
LC-00003952,PRJ-009,WBS-00413,CC-00074,2026-07-17,8.0,1.52,526.75,OnPrem-SQLServer
LC-00003953,PRJ-009,WBS-00413,CC-00076,2026-05-15,8.0,0.0,452.8,OnPrem-SQLServer
LC-00003954,PRJ-009,WBS-00413,CC-00076,2026-05-29,8.0,0.0,292.4,OnPrem-SQLServer
LC-00003955,PRJ-009,WBS-00413,CC-00076,2026-06-19,8.0,0.0,571.04,OnPrem-SQLServer
LC-00003956,PRJ-009,WBS-00413,CC-00076,2026-07-24,8.0,0.0,292.4,OnPrem-SQLServer
LC-00003957,PRJ-009,WBS-00413,CC-00078,2026-06-19,8.0,0.0,439.76,OnPrem-SQLServer
LC-00003958,PRJ-009,WBS-00413,CC-00079,2026-07-17,8.0,0.0,439.76,OnPrem-SQLServer
LC-00003959,PRJ-009,WBS-00413,CC-00079,2026-07-31,8.0,0.0,454.24,OnPrem-SQLServer
LC-00003960,PRJ-009,WBS-00413,CC-00080,2026-06-12,8.0,0.0,444.16,OnPrem-SQLServer
LC-00003961,PRJ-009,WBS-00413,CC-00080,2026-07-10,8.0,0.0,571.04,OnPrem-SQLServer
LC-00003962,PRJ-009,WBS-00413,CC-00081,2026-06-12,8.0,0.0,452.8,OnPrem-SQLServer
LC-00003963,PRJ-009,WBS-00413,CC-00081,2026-06-19,8.0,0.0,454.24,OnPrem-SQLServer
LC-00003964,PRJ-009,WBS-00413,CC-00081,2026-07-03,8.0,1.49,882.05,OnPrem-SQLServer
LC-00003965,PRJ-009,WBS-00413,CC-00081,2026-07-10,8.0,0.0,468.16,OnPrem-SQLServer
LC-00003966,PRJ-009,WBS-00414,CC-00073,2026-06-19,8.0,0.0,398.08,OnPrem-SQLServer
LC-00003967,PRJ-009,WBS-00414,CC-00073,2026-07-31,8.0,0.0,444.16,OnPrem-SQLServer
LC-00003968,PRJ-009,WBS-00414,CC-00075,2026-04-17,8.0,0.0,398.08,OnPrem-SQLServer
LC-00003969,PRJ-009,WBS-00414,CC-00075,2026-07-17,8.0,0.0,748.72,OnPrem-SQLServer
LC-00003970,PRJ-009,WBS-00414,CC-00077,2026-06-19,8.0,0.0,386.32,OnPrem-SQLServer
LC-00003971,PRJ-009,WBS-00414,CC-00079,2026-07-03,8.0,0.77,519.82,OnPrem-SQLServer
LC-00003972,PRJ-009,WBS-00415,CC-00073,2026-06-19,8.0,0.0,553.28,OnPrem-SQLServer
LC-00003973,PRJ-009,WBS-00415,CC-00075,2026-06-26,8.0,0.0,252.08,OnPrem-SQLServer
LC-00003974,PRJ-009,WBS-00415,CC-00076,2026-07-10,8.0,0.0,252.08,OnPrem-SQLServer
LC-00003975,PRJ-009,WBS-00415,CC-00078,2026-05-22,8.0,0.0,452.8,OnPrem-SQLServer
LC-00003976,PRJ-009,WBS-00415,CC-00078,2026-07-17,8.0,1.22,309.74,OnPrem-SQLServer
LC-00003977,PRJ-009,WBS-00415,CC-00081,2026-06-05,8.0,0.0,444.16,OnPrem-SQLServer
LC-00003978,PRJ-009,WBS-00415,CC-00081,2026-07-10,8.0,0.0,398.08,OnPrem-SQLServer
LC-00003979,PRJ-009,WBS-00415,CC-00081,2026-07-24,8.0,0.0,386.32,OnPrem-SQLServer
LC-00003980,PRJ-009,WBS-00415,CC-00081,2026-07-31,8.0,1.3,563.17,OnPrem-SQLServer
LC-00003981,PRJ-009,WBS-00416,CC-00073,2026-06-12,8.0,0.0,289.76,OnPrem-SQLServer
LC-00003982,PRJ-009,WBS-00416,CC-00075,2026-05-01,8.0,0.0,454.24,OnPrem-SQLServer
LC-00003983,PRJ-009,WBS-00416,CC-00076,2026-07-24,16.0,0.0,862.72,OnPrem-SQLServer
LC-00003984,PRJ-009,WBS-00416,CC-00077,2026-06-12,8.0,0.0,436.16,OnPrem-SQLServer
LC-00003985,PRJ-009,WBS-00416,CC-00077,2026-07-10,8.0,0.0,452.8,OnPrem-SQLServer
LC-00003986,PRJ-009,WBS-00416,CC-00078,2026-06-12,16.0,1.1,985.95,OnPrem-SQLServer
LC-00003987,PRJ-009,WBS-00416,CC-00079,2026-06-19,8.0,0.0,689.44,OnPrem-SQLServer
LC-00003988,PRJ-009,WBS-00416,CC-00080,2026-06-26,8.0,0.0,436.16,OnPrem-SQLServer
LC-00003989,PRJ-009,WBS-00416,CC-00080,2026-07-24,8.0,1.62,744.49,OnPrem-SQLServer
LC-00003990,PRJ-009,WBS-00416,CC-00081,2026-06-19,8.0,0.0,439.76,OnPrem-SQLServer
LC-00003991,PRJ-009,WBS-00416,CC-00081,2026-07-17,8.0,0.0,571.04,OnPrem-SQLServer
LC-00003992,PRJ-009,WBS-00417,CC-00074,2026-05-29,8.0,1.77,736.9,OnPrem-SQLServer
LC-00003993,PRJ-009,WBS-00417,CC-00074,2026-06-19,8.0,0.0,454.24,OnPrem-SQLServer
LC-00003994,PRJ-009,WBS-00417,CC-00074,2026-06-26,8.0,0.0,409.92,OnPrem-SQLServer
LC-00003995,PRJ-009,WBS-00417,CC-00076,2026-05-08,8.0,0.0,452.8,OnPrem-SQLServer
LC-00003996,PRJ-009,WBS-00417,CC-00076,2026-06-26,8.0,0.0,252.08,OnPrem-SQLServer
LC-00003997,PRJ-009,WBS-00417,CC-00076,2026-07-17,8.0,0.0,454.24,OnPrem-SQLServer
LC-00003998,PRJ-009,WBS-00417,CC-00078,2026-07-03,8.0,0.0,439.76,OnPrem-SQLServer
LC-00003999,PRJ-009,WBS-00417,CC-00079,2026-05-29,8.0,0.0,454.24,OnPrem-SQLServer
LC-00004000,PRJ-009,WBS-00417,CC-00079,2026-06-19,8.0,0.0,571.04,OnPrem-SQLServer
LC-00004001,PRJ-009,WBS-00417,CC-00080,2026-05-22,8.0,0.0,252.08,OnPrem-SQLServer
LC-00004002,PRJ-009,WBS-00417,CC-00080,2026-07-17,8.0,0.0,436.16,OnPrem-SQLServer
LC-00004003,PRJ-009,WBS-00417,CC-00080,2026-07-24,8.0,0.0,689.44,OnPrem-SQLServer
LC-00004004,PRJ-009,WBS-00417,CC-00081,2026-07-24,8.0,0.0,279.84,OnPrem-SQLServer
LC-00004005,PRJ-009,WBS-00418,CC-00074,2026-05-29,8.0,0.0,452.8,OnPrem-SQLServer
LC-00004006,PRJ-009,WBS-00418,CC-00075,2026-07-24,8.0,0.0,553.28,OnPrem-SQLServer
LC-00004007,PRJ-009,WBS-00418,CC-00077,2026-07-03,8.0,1.22,489.14,OnPrem-SQLServer
LC-00004008,PRJ-009,WBS-00418,CC-00078,2026-06-05,8.0,0.0,452.8,OnPrem-SQLServer
LC-00004009,PRJ-009,WBS-00418,CC-00078,2026-07-03,8.0,0.0,398.08,OnPrem-SQLServer
LC-00004010,PRJ-009,WBS-00418,CC-00079,2026-06-19,8.0,0.0,748.72,OnPrem-SQLServer
LC-00004011,PRJ-009,WBS-00418,CC-00080,2026-04-24,8.0,0.0,454.24,OnPrem-SQLServer
LC-00004012,PRJ-009,WBS-00418,CC-00080,2026-07-17,8.0,0.0,439.76,OnPrem-SQLServer
LC-00004013,PRJ-009,WBS-00418,CC-00080,2026-07-24,8.0,0.0,444.16,OnPrem-SQLServer
LC-00004014,PRJ-009,WBS-00418,CC-00080,2026-07-31,8.0,0.0,289.76,OnPrem-SQLServer
LC-00004015,PRJ-009,WBS-00418,CC-00081,2026-06-05,8.0,0.0,444.16,OnPrem-SQLServer
LC-00004016,PRJ-009,WBS-00419,CC-00073,2026-07-24,8.0,1.74,757.34,OnPrem-SQLServer
LC-00004017,PRJ-009,WBS-00419,CC-00075,2026-07-03,8.0,1.01,538.55,OnPrem-SQLServer
LC-00004018,PRJ-009,WBS-00419,CC-00077,2026-06-26,8.0,0.0,252.08,OnPrem-SQLServer
LC-00004019,PRJ-009,WBS-00419,CC-00077,2026-07-24,8.0,0.0,279.84,OnPrem-SQLServer
LC-00004020,PRJ-009,WBS-00420,CC-00073,2026-05-29,8.0,0.0,553.28,OnPrem-SQLServer
LC-00004021,PRJ-009,WBS-00420,CC-00073,2026-06-19,16.0,0.69,744.67,OnPrem-SQLServer
LC-00004022,PRJ-009,WBS-00420,CC-00074,2026-07-10,8.0,0.65,433.4,OnPrem-SQLServer
LC-00004023,PRJ-009,WBS-00420,CC-00075,2026-06-05,8.0,0.0,289.76,OnPrem-SQLServer
LC-00004024,PRJ-009,WBS-00420,CC-00076,2026-06-26,8.0,0.0,289.76,OnPrem-SQLServer
LC-00004025,PRJ-009,WBS-00420,CC-00077,2026-06-12,8.0,0.0,470.72,OnPrem-SQLServer
LC-00004026,PRJ-009,WBS-00420,CC-00077,2026-07-17,8.0,0.57,502.79,OnPrem-SQLServer
LC-00004027,PRJ-009,WBS-00420,CC-00077,2026-07-24,8.0,0.0,409.92,OnPrem-SQLServer
LC-00004028,PRJ-009,WBS-00420,CC-00077,2026-07-31,8.0,0.0,452.8,OnPrem-SQLServer
LC-00004029,PRJ-009,WBS-00420,CC-00079,2026-07-10,8.0,0.0,292.4,OnPrem-SQLServer
LC-00004030,PRJ-009,WBS-00420,CC-00081,2026-05-01,8.0,0.0,398.08,OnPrem-SQLServer
LC-00004031,PRJ-009,WBS-00421,CC-00073,2026-06-26,8.0,0.0,409.92,OnPrem-SQLServer
LC-00004032,PRJ-009,WBS-00421,CC-00077,2026-07-31,8.0,0.0,439.76,OnPrem-SQLServer
LC-00004033,PRJ-009,WBS-00421,CC-00078,2026-06-26,8.0,0.0,553.28,OnPrem-SQLServer
LC-00004034,PRJ-009,WBS-00421,CC-00079,2026-04-17,8.0,1.87,537.66,OnPrem-SQLServer
LC-00004035,PRJ-009,WBS-00421,CC-00079,2026-05-15,16.0,1.55,876.79,OnPrem-SQLServer
LC-00004036,PRJ-009,WBS-00421,CC-00080,2026-07-24,8.0,0.74,515.63,OnPrem-SQLServer
LC-00004037,PRJ-009,WBS-00421,CC-00081,2026-07-10,8.0,0.0,398.08,OnPrem-SQLServer
LC-00004038,PRJ-009,WBS-00422,CC-00073,2026-07-17,8.0,0.0,409.92,OnPrem-SQLServer
LC-00004039,PRJ-009,WBS-00422,CC-00074,2026-07-17,8.0,0.0,252.08,OnPrem-SQLServer
LC-00004040,PRJ-009,WBS-00422,CC-00074,2026-07-31,8.0,0.0,571.04,OnPrem-SQLServer
LC-00004041,PRJ-009,WBS-00422,CC-00075,2026-06-05,8.0,0.0,252.08,OnPrem-SQLServer
LC-00004042,PRJ-009,WBS-00422,CC-00075,2026-06-19,8.0,0.0,452.8,OnPrem-SQLServer
LC-00004043,PRJ-009,WBS-00422,CC-00077,2026-06-05,8.0,0.0,452.8,OnPrem-SQLServer
LC-00004044,PRJ-009,WBS-00422,CC-00077,2026-07-31,8.0,0.0,398.08,OnPrem-SQLServer
LC-00004045,PRJ-009,WBS-00422,CC-00078,2026-05-08,8.0,0.0,398.08,OnPrem-SQLServer
LC-00004046,PRJ-009,WBS-00422,CC-00078,2026-06-12,8.0,0.0,470.72,OnPrem-SQLServer
LC-00004047,PRJ-009,WBS-00422,CC-00080,2026-06-12,8.0,0.0,452.8,OnPrem-SQLServer
LC-00004048,PRJ-009,WBS-00423,CC-00075,2026-04-17,8.0,0.0,398.08,OnPrem-SQLServer
LC-00004049,PRJ-009,WBS-00423,CC-00078,2026-07-31,8.0,0.0,439.76,OnPrem-SQLServer
LC-00004050,PRJ-009,WBS-00423,CC-00079,2026-07-31,8.0,0.0,571.04,OnPrem-SQLServer
LC-00004051,PRJ-009,WBS-00423,CC-00080,2026-05-22,8.0,0.0,252.08,OnPrem-SQLServer
LC-00004052,PRJ-009,WBS-00423,CC-00080,2026-06-12,8.0,0.0,439.76,OnPrem-SQLServer
LC-00004053,PRJ-009,WBS-00423,CC-00080,2026-07-24,8.0,0.0,252.08,OnPrem-SQLServer
LC-00004054,PRJ-010,WBS-00424,CC-00082,2026-07-03,8.0,0.0,604.08,OnPrem-SQLServer
LC-00004055,PRJ-010,WBS-00424,CC-00084,2026-05-29,8.0,0.0,425.6,OnPrem-SQLServer
LC-00004056,PRJ-010,WBS-00424,CC-00084,2026-06-12,8.0,0.0,472.0,OnPrem-SQLServer
LC-00004057,PRJ-010,WBS-00424,CC-00085,2026-07-24,8.0,0.0,425.6,OnPrem-SQLServer
LC-00004058,PRJ-010,WBS-00424,CC-00087,2026-06-12,8.0,0.91,465.82,OnPrem-SQLServer
LC-00004059,PRJ-010,WBS-00424,CC-00090,2026-05-15,8.0,0.0,264.72,OnPrem-SQLServer
LC-00004060,PRJ-010,WBS-00424,CC-00090,2026-06-12,8.0,1.88,817.02,OnPrem-SQLServer
LC-00004061,PRJ-010,WBS-00424,CC-00090,2026-07-31,8.0,0.0,557.84,OnPrem-SQLServer
LC-00004062,PRJ-010,WBS-00425,CC-00082,2026-05-22,8.0,0.0,425.6,OnPrem-SQLServer
LC-00004063,PRJ-010,WBS-00425,CC-00083,2026-06-26,8.0,0.0,454.4,OnPrem-SQLServer
LC-00004064,PRJ-010,WBS-00425,CC-00085,2026-06-05,8.0,0.0,542.72,OnPrem-SQLServer
LC-00004065,PRJ-010,WBS-00425,CC-00086,2026-05-01,8.0,0.0,264.72,OnPrem-SQLServer
LC-00004066,PRJ-010,WBS-00425,CC-00086,2026-07-03,8.0,1.92,328.58,OnPrem-SQLServer
LC-00004067,PRJ-010,WBS-00425,CC-00087,2026-07-03,8.0,0.0,264.72,OnPrem-SQLServer
LC-00004068,PRJ-010,WBS-00425,CC-00089,2026-05-29,8.0,0.0,542.72,OnPrem-SQLServer
LC-00004069,PRJ-010,WBS-00425,CC-00089,2026-07-31,8.0,0.0,612.8,OnPrem-SQLServer
LC-00004070,PRJ-010,WBS-00426,CC-00082,2026-06-26,8.0,0.0,264.72,OnPrem-SQLServer
LC-00004071,PRJ-010,WBS-00426,CC-00084,2026-06-05,8.0,0.0,604.08,OnPrem-SQLServer
LC-00004072,PRJ-010,WBS-00426,CC-00087,2026-05-29,8.0,0.0,604.08,OnPrem-SQLServer
LC-00004073,PRJ-010,WBS-00426,CC-00087,2026-07-10,8.0,0.0,425.6,OnPrem-SQLServer
LC-00004074,PRJ-010,WBS-00426,CC-00089,2026-06-26,8.0,0.0,397.92,OnPrem-SQLServer
LC-00004075,PRJ-010,WBS-00427,CC-00082,2026-07-10,8.0,0.0,264.72,OnPrem-SQLServer
LC-00004076,PRJ-010,WBS-00427,CC-00083,2026-07-17,8.0,1.32,496.41,OnPrem-SQLServer
LC-00004077,PRJ-010,WBS-00427,CC-00084,2026-07-03,8.0,1.95,741.15,OnPrem-SQLServer
LC-00004078,PRJ-010,WBS-00427,CC-00084,2026-07-10,8.0,0.0,542.72,OnPrem-SQLServer
LC-00004079,PRJ-010,WBS-00427,CC-00085,2026-06-19,8.0,0.0,264.72,OnPrem-SQLServer
LC-00004080,PRJ-010,WBS-00427,CC-00085,2026-07-24,8.0,0.0,425.6,OnPrem-SQLServer
LC-00004081,PRJ-010,WBS-00427,CC-00086,2026-07-03,8.0,0.0,261.04,OnPrem-SQLServer
LC-00004082,PRJ-010,WBS-00427,CC-00089,2026-06-12,16.0,0.0,869.92,OnPrem-SQLServer
LC-00004083,PRJ-010,WBS-00427,CC-00090,2026-07-10,8.0,0.0,594.48,OnPrem-SQLServer
LC-00004084,PRJ-010,WBS-00428,CC-00083,2026-06-19,8.0,0.0,264.72,OnPrem-SQLServer
LC-00004085,PRJ-010,WBS-00428,CC-00086,2026-06-05,8.0,0.8,465.24,OnPrem-SQLServer
LC-00004086,PRJ-010,WBS-00428,CC-00086,2026-06-19,8.0,1.94,361.01,OnPrem-SQLServer
LC-00004087,PRJ-010,WBS-00428,CC-00090,2026-05-22,8.0,0.0,425.6,OnPrem-SQLServer
LC-00004088,PRJ-010,WBS-00428,CC-00090,2026-07-17,8.0,1.79,520.79,OnPrem-SQLServer
LC-00004089,PRJ-010,WBS-00429,CC-00082,2026-06-12,8.0,1.66,530.48,OnPrem-SQLServer
LC-00004090,PRJ-010,WBS-00429,CC-00085,2026-07-03,8.0,0.0,604.08,OnPrem-SQLServer
LC-00004091,PRJ-010,WBS-00429,CC-00086,2026-06-26,8.0,1.25,326.76,OnPrem-SQLServer
LC-00004092,PRJ-010,WBS-00429,CC-00090,2026-07-03,8.0,0.83,698.09,OnPrem-SQLServer
LC-00004093,PRJ-010,WBS-00430,CC-00083,2026-06-05,8.0,0.0,264.72,OnPrem-SQLServer
LC-00004094,PRJ-010,WBS-00430,CC-00083,2026-06-26,8.0,0.0,386.32,OnPrem-SQLServer
LC-00004095,PRJ-010,WBS-00430,CC-00083,2026-07-03,8.0,1.91,328.12,OnPrem-SQLServer
LC-00004096,PRJ-010,WBS-00430,CC-00083,2026-07-24,8.0,0.0,612.8,OnPrem-SQLServer
LC-00004097,PRJ-010,WBS-00430,CC-00085,2026-05-01,8.0,0.0,542.72,OnPrem-SQLServer
LC-00004098,PRJ-010,WBS-00430,CC-00086,2026-04-24,8.0,0.0,542.72,OnPrem-SQLServer
LC-00004099,PRJ-010,WBS-00430,CC-00087,2026-05-22,8.0,0.81,304.92,OnPrem-SQLServer
LC-00004100,PRJ-010,WBS-00430,CC-00087,2026-07-24,8.0,0.0,264.72,OnPrem-SQLServer
LC-00004101,PRJ-010,WBS-00430,CC-00088,2026-05-29,8.0,0.0,241.6,OnPrem-SQLServer
LC-00004102,PRJ-010,WBS-00430,CC-00088,2026-06-26,8.0,0.0,454.4,OnPrem-SQLServer
LC-00004103,PRJ-010,WBS-00430,CC-00090,2026-05-15,8.0,0.0,425.6,OnPrem-SQLServer
LC-00004104,PRJ-010,WBS-00431,CC-00082,2026-07-10,8.0,0.0,594.48,OnPrem-SQLServer
LC-00004105,PRJ-010,WBS-00431,CC-00083,2026-07-24,8.0,0.0,241.6,OnPrem-SQLServer
LC-00004106,PRJ-010,WBS-00431,CC-00084,2026-04-24,8.0,0.0,264.72,OnPrem-SQLServer
LC-00004107,PRJ-010,WBS-00431,CC-00087,2026-06-26,8.0,0.52,498.7,OnPrem-SQLServer
LC-00004108,PRJ-010,WBS-00431,CC-00087,2026-07-03,8.0,0.0,612.8,OnPrem-SQLServer
LC-00004109,PRJ-010,WBS-00431,CC-00087,2026-07-24,8.0,0.0,604.08,OnPrem-SQLServer
LC-00004110,PRJ-010,WBS-00431,CC-00088,2026-05-29,8.0,0.0,404.56,OnPrem-SQLServer
LC-00004111,PRJ-010,WBS-00431,CC-00090,2026-07-31,8.0,0.0,241.6,OnPrem-SQLServer
LC-00004112,PRJ-010,WBS-00432,CC-00083,2026-05-29,8.0,0.0,414.72,OnPrem-SQLServer
LC-00004113,PRJ-010,WBS-00432,CC-00085,2026-07-17,8.0,1.62,798.94,OnPrem-SQLServer
LC-00004114,PRJ-010,WBS-00432,CC-00086,2026-07-31,8.0,0.0,425.6,OnPrem-SQLServer
LC-00004115,PRJ-010,WBS-00432,CC-00087,2026-05-29,16.0,0.0,669.28,OnPrem-SQLServer
LC-00004116,PRJ-010,WBS-00432,CC-00089,2026-05-22,8.0,0.0,723.04,OnPrem-SQLServer
LC-00004117,PRJ-010,WBS-00432,CC-00089,2026-06-26,8.0,1.14,658.73,OnPrem-SQLServer
LC-00004118,PRJ-010,WBS-00433,CC-00082,2026-07-03,8.0,0.0,404.72,OnPrem-SQLServer
LC-00004119,PRJ-010,WBS-00433,CC-00082,2026-07-17,8.0,0.0,241.6,OnPrem-SQLServer
LC-00004120,PRJ-010,WBS-00433,CC-00084,2026-06-26,8.0,0.0,439.76,OnPrem-SQLServer
LC-00004121,PRJ-010,WBS-00433,CC-00086,2026-06-19,8.0,0.0,542.72,OnPrem-SQLServer
LC-00004122,PRJ-010,WBS-00433,CC-00090,2026-06-12,8.0,0.77,302.94,OnPrem-SQLServer
LC-00004123,PRJ-010,WBS-00433,CC-00090,2026-07-03,8.0,0.0,702.72,OnPrem-SQLServer
LC-00004124,PRJ-010,WBS-00434,CC-00082,2026-07-24,8.0,0.0,241.6,OnPrem-SQLServer
LC-00004125,PRJ-010,WBS-00434,CC-00083,2026-06-12,8.0,0.0,241.6,OnPrem-SQLServer
LC-00004126,PRJ-010,WBS-00434,CC-00083,2026-07-03,8.0,0.0,702.72,OnPrem-SQLServer
LC-00004127,PRJ-010,WBS-00434,CC-00083,2026-07-31,8.0,0.0,397.92,OnPrem-SQLServer
LC-00004128,PRJ-010,WBS-00434,CC-00084,2026-04-24,8.0,0.0,264.72,OnPrem-SQLServer
LC-00004129,PRJ-010,WBS-00434,CC-00088,2026-06-19,8.0,0.0,622.32,OnPrem-SQLServer
LC-00004130,PRJ-010,WBS-00434,CC-00089,2026-06-05,8.0,0.61,682.89,OnPrem-SQLServer
LC-00004131,PRJ-010,WBS-00434,CC-00090,2026-05-29,8.0,1.58,313.17,OnPrem-SQLServer
LC-00004132,PRJ-010,WBS-00435,CC-00083,2026-06-19,8.0,0.0,542.72,OnPrem-SQLServer
LC-00004133,PRJ-010,WBS-00435,CC-00083,2026-06-26,8.0,0.0,386.32,OnPrem-SQLServer
LC-00004134,PRJ-010,WBS-00435,CC-00084,2026-07-03,8.0,1.65,710.62,OnPrem-SQLServer
LC-00004135,PRJ-010,WBS-00435,CC-00084,2026-07-10,8.0,0.0,594.48,OnPrem-SQLServer
LC-00004136,PRJ-010,WBS-00435,CC-00086,2026-06-12,8.0,0.0,612.8,OnPrem-SQLServer
LC-00004137,PRJ-010,WBS-00435,CC-00087,2026-06-12,16.0,0.99,1083.74,OnPrem-SQLServer
LC-00004138,PRJ-010,WBS-00435,CC-00088,2026-05-01,8.0,0.0,264.72,OnPrem-SQLServer
LC-00004139,PRJ-010,WBS-00435,CC-00090,2026-07-31,8.0,0.0,241.6,OnPrem-SQLServer
LC-00004140,PRJ-010,WBS-00436,CC-00084,2026-07-24,8.0,0.0,604.08,OnPrem-SQLServer
LC-00004141,PRJ-010,WBS-00436,CC-00085,2026-05-22,8.0,0.0,425.6,OnPrem-SQLServer
LC-00004142,PRJ-010,WBS-00436,CC-00085,2026-06-05,8.0,0.0,542.72,OnPrem-SQLServer
LC-00004143,PRJ-010,WBS-00436,CC-00087,2026-06-05,8.0,0.0,612.8,OnPrem-SQLServer
LC-00004144,PRJ-010,WBS-00436,CC-00088,2026-05-22,8.0,0.0,264.72,OnPrem-SQLServer
LC-00004145,PRJ-010,WBS-00436,CC-00088,2026-06-26,8.0,0.0,397.92,OnPrem-SQLServer
LC-00004146,PRJ-010,WBS-00437,CC-00082,2026-07-10,8.0,0.0,425.6,OnPrem-SQLServer
LC-00004147,PRJ-010,WBS-00437,CC-00085,2026-06-12,8.0,0.0,397.92,OnPrem-SQLServer
LC-00004148,PRJ-010,WBS-00437,CC-00087,2026-05-08,8.0,1.35,680.1,OnPrem-SQLServer
LC-00004149,PRJ-010,WBS-00437,CC-00089,2026-06-12,8.0,0.0,612.8,OnPrem-SQLServer
LC-00004150,PRJ-010,WBS-00437,CC-00090,2026-07-03,8.0,0.0,404.56,OnPrem-SQLServer
LC-00004151,PRJ-010,WBS-00438,CC-00082,2026-06-19,8.0,0.0,425.6,OnPrem-SQLServer
LC-00004152,PRJ-010,WBS-00438,CC-00085,2026-07-10,8.0,0.0,604.08,OnPrem-SQLServer
LC-00004153,PRJ-010,WBS-00438,CC-00086,2026-06-05,8.0,0.0,604.08,OnPrem-SQLServer
LC-00004154,PRJ-010,WBS-00438,CC-00086,2026-06-12,8.0,1.11,729.8,OnPrem-SQLServer
LC-00004155,PRJ-010,WBS-00439,CC-00082,2026-06-05,8.0,0.0,241.6,OnPrem-SQLServer
LC-00004156,PRJ-010,WBS-00439,CC-00085,2026-07-24,8.0,1.06,510.19,OnPrem-SQLServer
LC-00004157,PRJ-010,WBS-00439,CC-00088,2026-07-03,8.0,0.0,604.08,OnPrem-SQLServer
LC-00004158,PRJ-010,WBS-00439,CC-00088,2026-07-10,8.0,0.57,471.09,OnPrem-SQLServer
LC-00004159,PRJ-010,WBS-00440,CC-00083,2026-06-05,8.0,0.0,404.56,OnPrem-SQLServer
LC-00004160,PRJ-010,WBS-00440,CC-00084,2026-07-17,8.0,0.0,612.8,OnPrem-SQLServer
LC-00004161,PRJ-010,WBS-00440,CC-00090,2026-06-12,8.0,0.0,612.8,OnPrem-SQLServer
LC-00004162,PRJ-010,WBS-00441,CC-00083,2026-05-22,8.0,1.13,876.23,OnPrem-SQLServer
LC-00004163,PRJ-010,WBS-00441,CC-00083,2026-07-10,8.0,0.59,602.76,OnPrem-SQLServer
LC-00004164,PRJ-010,WBS-00441,CC-00083,2026-07-24,8.0,0.0,542.72,OnPrem-SQLServer
LC-00004165,PRJ-010,WBS-00441,CC-00083,2026-07-31,8.0,0.0,404.56,OnPrem-SQLServer
LC-00004166,PRJ-010,WBS-00441,CC-00084,2026-06-19,8.0,0.0,604.08,OnPrem-SQLServer
LC-00004167,PRJ-010,WBS-00441,CC-00085,2026-05-29,8.0,0.0,542.72,OnPrem-SQLServer
LC-00004168,PRJ-010,WBS-00441,CC-00085,2026-06-05,8.0,0.0,612.8,OnPrem-SQLServer
LC-00004169,PRJ-010,WBS-00441,CC-00086,2026-06-12,8.0,0.0,264.72,OnPrem-SQLServer
LC-00004170,PRJ-010,WBS-00441,CC-00088,2026-05-29,8.0,0.0,264.72,OnPrem-SQLServer
LC-00004171,PRJ-010,WBS-00441,CC-00088,2026-06-19,8.0,0.74,687.9,OnPrem-SQLServer
LC-00004172,PRJ-010,WBS-00441,CC-00089,2026-05-15,8.0,0.0,264.72,OnPrem-SQLServer
LC-00004173,PRJ-010,WBS-00441,CC-00089,2026-07-17,8.0,0.0,404.56,OnPrem-SQLServer
LC-00004174,PRJ-010,WBS-00442,CC-00082,2026-06-19,8.0,0.0,604.08,OnPrem-SQLServer
LC-00004175,PRJ-010,WBS-00442,CC-00082,2026-07-24,8.0,0.0,542.72,OnPrem-SQLServer
LC-00004176,PRJ-010,WBS-00442,CC-00084,2026-05-15,8.0,0.0,425.6,OnPrem-SQLServer
LC-00004177,PRJ-010,WBS-00442,CC-00084,2026-07-31,8.0,0.0,542.72,OnPrem-SQLServer
